DAUID,DGUID,LANDAREA,PRUID,X,Y
35201028,2021S051235201028,0.042,35,628351.3778574330,4835442.572319980
35201029,2021S051235201029,0.1374,35,628317.8239841760,4835788.676832770
35201030,2021S051235201030,0.0523,35,628531.0260869030,4835696.113059460
35201031,2021S051235201031,0.0549,35,628637.0981703000,4835944.170152710
35201032,2021S051235201032,0.027,35,628736.3373735700,4835756.971070290
35201033,2021S051235201033,0.0353,35,628582.2534679450,4836193.507538390
35201034,2021S051235201034,0.0523,35,628738.7668510830,4836244.493317850
35201035,2021S051235201035,0.0665,35,628980.0163606200,4836290.856913830
35201036,2021S051235201036,0.0348,35,628975.6036024900,4836052.408972510
35201038,2021S051235201038,0.0253,35,629043.5266117670,4836413.300098940
35201039,2021S051235201039,0.1231,35,629267.4660349420,4836506.132842500
35201040,2021S051235201040,0.079,35,629106.1354357320,4836735.259676860
35201041,2021S051235201041,0.0741,35,629400.3455151760,4836776.658624090
35201044,2021S051235201044,0.1151,35,628836.0751458560,4837079.465017880
35201045,2021S051235201045,0.0213,35,628805.2001439320,4836901.827744430
35201046,2021S051235201046,0.0327,35,628691.4342279020,4836911.868103180
35201047,2021S051235201047,0.061,35,628544.7505149070,4836874.732953490
35201048,2021S051235201048,0.0592,35,628359.7406380990,4836815.880916380
35201049,2021S051235201049,0.1048,35,628183.0658215220,4836792.558609810
35201050,2021S051235201050,0.0314,35,628418.4265258790,4836547.986706310
35201051,2021S051235201051,0.0107,35,628487.5867889700,4836618.456261610
35201052,2021S051235201052,0.0362,35,628598.5065626170,4836534.188123820
35201053,2021S051235201053,0.0369,35,628692.5928423430,4836563.550851990
35201054,2021S051235201054,0.0509,35,628806.0124324710,4836597.613755010
35201055,2021S051235201055,0.0412,35,628924.0617754790,4836636.509455230
35201056,2021S051235201056,0.02,35,628522.8875314010,4836394.828181660
35201057,2021S051235201057,0.0477,35,628353.7150242240,4836396.578657000
35201058,2021S051235201058,0.0243,35,628472.2213218190,4836151.055686580
35201059,2021S051235201059,0.0513,35,628327.7228642040,4836142.041634130
35201060,2021S051235201060,0.0361,35,628198.4480985550,4836110.556887710
35201061,2021S051235201061,0.0593,35,628060.4055270450,4836196.686213540
35201062,2021S051235201062,0.0512,35,628158.9032911740,4836403.866766520
35201063,2021S051235201063,0.0943,35,627963.7383900260,4836698.472369060
35201064,2021S051235201064,0.0823,35,627787.5269682510,4836565.959426610
35201065,2021S051235201065,0.0504,35,627551.2636449540,4836415.852138910
35201066,2021S051235201066,0.0693,35,627633.9018811930,4836243.794296170
35201067,2021S051235201067,0.052,35,627778.7740678520,4836077.452101010
35201068,2021S051235201068,0.0523,35,627906.0170887940,4836237.562857460
35201069,2021S051235201069,0.0695,35,627878.0002412630,4835928.277571810
35201070,2021S051235201070,0.0349,35,627612.2777920640,4835934.728054080
35201071,2021S051235201071,0.0357,35,627515.2949152560,4835901.840374130
35201072,2021S051235201072,0.1497,35,627256.9218050010,4835814.850810860
35201073,2021S051235201073,0.1111,35,627518.9901972810,4836667.086609930
35201076,2021S051235201076,0.1157,35,627155.5933317490,4837308.622593700
35201077,2021S051235201077,0.1232,35,627462.2098792630,4837357.501803710
35201078,2021S051235201078,0.0877,35,627348.1026148690,4837594.703632900
35201079,2021S051235201079,0.0925,35,627755.6219132590,4837527.381689130
35201080,2021S051235201080,0.0829,35,627708.5348257650,4837752.939131340
35201081,2021S051235201081,0.0821,35,627888.2484435150,4837290.816989290
35201104,2021S051235201104,0.0408,35,626834.5727052600,4837627.102365980
35201105,2021S051235201105,0.0438,35,627003.2044537170,4837687.393790140
35201106,2021S051235201106,0.0595,35,627245.1630291460,4837765.776758590
35201107,2021S051235201107,0.0267,35,627437.1605913980,4837847.483353910
35201109,2021S051235201109,0.0417,35,626871.5940872280,4837420.567269190
35201110,2021S051235201110,0.0745,35,626657.0237964310,4837511.241206090
35201111,2021S051235201111,0.0917,35,626494.0254952390,4837415.927794400
35201112,2021S051235201112,0.0547,35,626285.1950314030,4837293.623404280
35201113,2021S051235201113,0.0544,35,626239.0209896690,4837479.897775240
35201114,2021S051235201114,0.0788,35,625936.9207369990,4837369.656947290
35201122,2021S051235201122,0.0353,35,625724.1664739320,4838386.129000440
35201123,2021S051235201123,0.0402,35,625626.3022580350,4838443.076621700
35201124,2021S051235201124,0.0501,35,625466.3795150020,4838328.271064110
35201125,2021S051235201125,0.0463,35,625388.5188002120,4838570.131523340
35201126,2021S051235201126,0.0405,35,625204.9689921220,4838555.605597910
35201127,2021S051235201127,0.0589,35,625269.3198992570,4838304.762711830
35201128,2021S051235201128,0.044,35,624936.8732405890,4838559.092657640
35201129,2021S051235201129,0.0889,35,624894.4135864420,4838389.994291700
35201130,2021S051235201130,0.0359,35,624925.0564969680,4838251.992450600
35201131,2021S051235201131,0.0795,35,624821.3811418480,4838039.441477440
35201132,2021S051235201132,0.0809,35,625093.9230316990,4838128.061103640
35201133,2021S051235201133,0.0505,35,625139.4019292820,4837843.415532600
35201134,2021S051235201134,0.0498,35,625318.4068728030,4837862.202843630
35201139,2021S051235201139,0.0713,35,625421.0710436960,4837413.089078810
35201140,2021S051235201140,0.0416,35,625296.1453598570,4837580.112137670
35201141,2021S051235201141,0.0531,35,625144.2904080980,4837595.730898870
35201142,2021S051235201142,0.0502,35,625206.7541475920,4837320.064464860
35201143,2021S051235201143,0.051,35,625015.9105407910,4837258.433299770
35201144,2021S051235201144,0.0394,35,625221.6434789400,4837093.090595440
35201145,2021S051235201145,0.0673,35,625139.7840027550,4836846.790575460
35201146,2021S051235201146,0.0393,35,625280.1432429820,4836914.807738230
35201147,2021S051235201147,0.0373,35,625348.8178521630,4836740.437277930
35201148,2021S051235201148,0.0521,35,625483.3274672360,4836947.526471030
35201149,2021S051235201149,0.0322,35,625564.9634643220,4836780.264255120
35201150,2021S051235201150,0.0424,35,625613.0002574930,4837078.302027120
35201151,2021S051235201151,0.0406,35,625424.3152558300,4837158.785668240
35201152,2021S051235201152,0.0479,35,625694.9279368210,4837284.067717660
35201153,2021S051235201153,0.0886,35,625792.2899675520,4836952.863167180
35201154,2021S051235201154,0.0741,35,626006.6755961130,4837022.175258820
35201155,2021S051235201155,0.0505,35,626093.0107850130,4837146.198566090
35201156,2021S051235201156,0.0416,35,626270.7513283300,4837098.803115570
35201157,2021S051235201157,0.0421,35,626414.6061814930,4837041.749729150
35201158,2021S051235201158,0.2358,35,624856.1443079590,4836813.124969290
35201159,2021S051235201159,0.095,35,624546.0534879530,4836712.993953660
35201160,2021S051235201160,0.0341,35,624598.5909730250,4836529.716311390
35201161,2021S051235201161,0.0065,35,624584.1411513630,4836455.850302700
35201162,2021S051235201162,0.0537,35,624631.6248451470,4836313.382630590
35201163,2021S051235201163,0.0767,35,624551.3363675040,4836170.987473520
35201164,2021S051235201164,0.0882,35,624862.2920889480,4836267.848854720
35201165,2021S051235201165,0.1096,35,624453.4440609600,4835946.378897420
35201166,2021S051235201166,0.0557,35,624294.6805640600,4836184.684779110
35201167,2021S051235201167,0.0211,35,624283.5824413020,4836327.865279390
35201168,2021S051235201168,0.0595,35,624158.2880554100,4836442.892050650
35201169,2021S051235201169,0.037,35,624351.4043616690,4836490.691754210
35201170,2021S051235201170,0.0855,35,624247.2653338850,4836720.258736320
35201171,2021S051235201171,0.0404,35,623998.3786375740,4836656.410411170
35201172,2021S051235201172,0.0675,35,623976.6778534680,4836933.477386560
35201173,2021S051235201173,0.0345,35,624166.2321896890,4836989.577315030
35201174,2021S051235201174,0.0501,35,624232.0153288410,4837077.102032530
35201175,2021S051235201175,0.0488,35,623896.8974392830,4837188.078272840
35201176,2021S051235201176,0.0395,35,623947.5440685540,4837367.125980820
35201177,2021S051235201177,0.0386,35,624033.7536745270,4837394.245625760
35201178,2021S051235201178,0.0374,35,624117.4591877730,4837421.170802610
35201179,2021S051235201179,0.0603,35,624242.5387441450,4837301.656865030
35201180,2021S051235201180,0.0813,35,624339.5859071960,4837351.780097620
35201181,2021S051235201181,0.0413,35,624364.5205897800,4837406.328632990
35201182,2021S051235201182,0.0847,35,624490.9302117330,4837368.322892790
35201185,2021S051235201185,0.0513,35,624939.3160531200,4837500.886345750
35201186,2021S051235201186,0.0519,35,624858.4573336170,4837744.914131820
35201187,2021S051235201187,0.031,35,624989.2422654490,4837807.879049650
35201188,2021S051235201188,0.0984,35,624618.0509706160,4838258.258894340
35201191,2021S051235201191,0.0451,35,623800.9202198880,4838151.836622230
35201192,2021S051235201192,0.0502,35,623680.3292862110,4838275.608166130
35201193,2021S051235201193,0.0563,35,623523.3140593630,4838163.836458560
35201194,2021S051235201194,0.0482,35,623738.7428575130,4837998.456825800
35201195,2021S051235201195,0.0502,35,623878.8399901090,4837898.723850960
35201196,2021S051235201196,0.1079,35,623789.6649749210,4837721.417734360
35201197,2021S051235201197,0.0465,35,623792.0513734940,4837454.475771110
35201198,2021S051235201198,0.2994,35,623594.0669153560,4837132.698509170
35201199,2021S051235201199,0.1024,35,623413.1073512490,4837577.898958550
35201200,2021S051235201200,0.0732,35,623393.3886020410,4837799.674110760
35201201,2021S051235201201,0.0605,35,623197.6768884670,4837999.180038170
35201202,2021S051235201202,0.0583,35,623384.3969402800,4838060.144617990
35201203,2021S051235201203,0.1153,35,623195.0146029930,4838312.318710520
35201204,2021S051235201204,0.0459,35,623429.0614906890,4838491.069228160
35201205,2021S051235201205,0.0828,35,623116.4691595990,4838552.561408690
35201206,2021S051235201206,0.0784,35,623526.4452862230,4838670.054351540
35201209,2021S051235201209,0.0255,35,623225.8928426890,4838789.283649870
35201210,2021S051235201210,0.0464,35,623180.0244461950,4839004.903933560
35201211,2021S051235201211,0.0484,35,623053.2954235230,4838774.470082700
35201212,2021S051235201212,0.0902,35,623040.4473277610,4839124.750011970
35201213,2021S051235201213,0.1401,35,622781.0185875980,4838776.598330920
35201214,2021S051235201214,0.093,35,622662.1858889620,4839063.852411590
35201215,2021S051235201215,0.0363,35,622408.3081796950,4838923.966689740
35201216,2021S051235201216,0.1836,35,622432.9805843550,4839180.126313330
35201217,2021S051235201217,0.754,35,621946.3794184540,4838707.917816210
35201219,2021S051235201219,0.0447,35,621606.4215537620,4839373.120747810
35201228,2021S051235201228,0.1469,35,620613.6526974170,4838851.556573390
35201240,2021S051235201240,0.0425,35,621528.7027551070,4837564.567163130
35201241,2021S051235201241,0.0792,35,621286.8773548770,4837482.693516970
35201242,2021S051235201242,0.0585,35,621346.2435038700,4837289.499272260
35201243,2021S051235201243,0.0769,35,621565.0895796220,4837252.738277200
35201244,2021S051235201244,0.0609,35,621468.5064049950,4837098.881314710
35201249,2021S051235201249,0.0786,35,621729.2570280580,4836426.025571250
35201250,2021S051235201250,0.136,35,622278.0719824480,4836572.096529290
35201251,2021S051235201251,0.0999,35,622159.5793120010,4836331.182264230
35201252,2021S051235201252,0.1871,35,621943.5426927050,4836106.458068800
35201253,2021S051235201253,0.0929,35,621542.1769754600,4836171.071707150
35201254,2021S051235201254,0.1439,35,621273.4707659000,4836011.396340480
35201255,2021S051235201255,0.0778,35,621150.0982704480,4836192.079564740
35201256,2021S051235201256,0.0912,35,621135.8127481580,4836361.287463750
35201257,2021S051235201257,0.061,35,620904.2743003930,4836375.884230120
35201259,2021S051235201259,0.0788,35,621233.8696482000,4836600.873592350
35201263,2021S051235201263,0.0475,35,621016.4465509560,4837360.135879550
35201264,2021S051235201264,0.5004,35,620631.4166063820,4837564.036783680
35201267,2021S051235201267,0.115,35,620728.3010813820,4835932.173993610
35201278,2021S051235201278,0.0592,35,622203.3955694990,4834988.157028250
35201279,2021S051235201279,0.0502,35,622354.8389913270,4835054.903645590
35201280,2021S051235201280,0.0409,35,622500.0921137080,4835137.378923400
35201281,2021S051235201281,0.0515,35,622691.5187065830,4835146.679763610
35201282,2021S051235201282,0.0692,35,622570.3883981480,4835407.772972460
35201283,2021S051235201283,0.0419,35,622741.3622521080,4835526.421778240
35201284,2021S051235201284,0.041,35,622573.1081489590,4835599.372087750
35201285,2021S051235201285,0.0713,35,622497.8258104560,4835807.663931640
35201286,2021S051235201286,0.0258,35,622755.7024367960,4835905.216968350
35201287,2021S051235201287,0.047,35,622854.7506442430,4835843.672093800
35201288,2021S051235201288,0.0658,35,622839.8400144260,4835976.361897750
35201289,2021S051235201289,0.043,35,623179.4309815960,4835682.108208690
35201290,2021S051235201290,0.0486,35,623062.1015834880,4835648.857922860
35201291,2021S051235201291,0.0969,35,622896.1348811920,4835572.072407960
35201292,2021S051235201292,0.0658,35,622905.1081214380,4835180.697421870
35201293,2021S051235201293,0.1607,35,623185.9262045910,4835264.413871730
35201294,2021S051235201294,0.1465,35,622901.6221469130,4834885.048974550
35201295,2021S051235201295,0.0834,35,623270.9738325980,4834896.647564680
35201297,2021S051235201297,0.0774,35,623433.5125262060,4834722.904617570
35201298,2021S051235201298,0.0294,35,623500.0659620090,4834697.123563980
35201312,2021S051235201312,1.7111,35,623897.8449374730,4833652.191249060
35201313,2021S051235201313,0.0857,35,624426.4397213840,4834295.315357000
35201314,2021S051235201314,0.0759,35,624546.2667741500,4834069.631928000
35201315,2021S051235201315,0.0663,35,624731.6193633450,4833958.563686370
35201316,2021S051235201316,0.078,35,624874.8706447090,4834114.749703410
35201317,2021S051235201317,0.0556,35,624911.8121063700,4833798.416036280
35201318,2021S051235201318,0.0708,35,624573.0757254890,4833763.895546250
35201319,2021S051235201319,0.0623,35,624695.7051724200,4833557.705082470
35201320,2021S051235201320,0.0767,35,624755.8706686410,4833369.585111440
35201321,2021S051235201321,0.0593,35,624986.4621474160,4833584.511136360
35201322,2021S051235201322,0.0687,35,625076.1993096290,4833380.494522870
35201323,2021S051235201323,0.0437,35,625392.3462148210,4833482.470875980
35201324,2021S051235201324,0.044,35,625421.0454111730,4833385.011860850
35201325,2021S051235201325,0.0432,35,625451.4491765780,4833288.740169000
35201326,2021S051235201326,0.0617,35,625538.1711118200,4833167.693559460
35201327,2021S051235201327,0.0236,35,625558.6730129010,4833074.776674060
35201328,2021S051235201328,0.0318,35,625402.2437202470,4833028.606649330
35201329,2021S051235201329,0.0201,35,625465.3386590200,4832895.834846150
35201331,2021S051235201331,0.0396,35,625733.0000290850,4832848.006401310
35201332,2021S051235201332,0.0421,35,625840.9293166640,4832869.561815880
35201333,2021S051235201333,0.0196,35,625975.2845168120,4832803.469814890
35201334,2021S051235201334,0.0188,35,626077.6323251930,4832834.907961500
35201337,2021S051235201337,0.0218,35,625985.7303309930,4832953.504817230
35201338,2021S051235201338,0.0211,35,625956.8320036160,4833049.352090890
35201339,2021S051235201339,0.026,35,626008.8164278120,4833243.410948290
35201347,2021S051235201347,0.0514,35,625902.5369777160,4833596.731685330
35201348,2021S051235201348,0.0509,35,625735.3541063530,4833530.170103240
35201349,2021S051235201349,0.0511,35,625678.5900954570,4833723.357810050
35201350,2021S051235201350,0.087,35,625349.4328233870,4833627.519374310
35201351,2021S051235201351,0.0437,35,625305.2586239060,4833771.810169730
35201352,2021S051235201352,0.0441,35,625277.3372373440,4833869.289488120
35201353,2021S051235201353,0.0429,35,625248.2572677640,4833965.539103400
35201354,2021S051235201354,0.0442,35,625217.4305948740,4834061.452312110
35201355,2021S051235201355,0.0424,35,625268.5523816330,4834212.547551390
35201356,2021S051235201356,0.0473,35,625096.1104381910,4834218.491185000
35201357,2021S051235201357,0.0709,35,625018.1141961470,4834401.140171760
35201358,2021S051235201358,0.0772,35,624718.2266012910,4834397.371520720
35201359,2021S051235201359,0.0571,35,624705.1683839320,4834629.536058010
35201360,2021S051235201360,0.0575,35,624581.1383751650,4834690.037422180
35201361,2021S051235201361,0.0746,35,624597.7249826500,4834914.187095580
35201362,2021S051235201362,0.0728,35,624769.6631315230,4835141.630158570
35201363,2021S051235201363,0.0377,35,624625.2764962610,4835140.609074650
35201364,2021S051235201364,0.0635,35,624402.2874382670,4835052.995147060
35201365,2021S051235201365,0.0732,35,624449.4213151570,4835280.948955470
35201368,2021S051235201368,0.042,35,624248.3522348520,4835394.883955560
35201369,2021S051235201369,0.1021,35,624203.0574106340,4835649.474404070
35201370,2021S051235201370,0.0399,35,624138.4438834990,4835302.232909210
35201371,2021S051235201371,0.0397,35,624041.0446382610,4835271.609814100
35201372,2021S051235201372,0.0792,35,623893.7116710850,4835222.780406580
35201373,2021S051235201373,0.0398,35,623744.7304587180,4835188.104113180
35201374,2021S051235201374,0.1013,35,623569.7077755220,4835122.140858500
35201375,2021S051235201375,0.0884,35,623494.6972785410,4835449.781623910
35201376,2021S051235201376,0.07,35,623766.5522995480,4835533.056082240
35201377,2021S051235201377,0.04,35,623711.2461609280,4835762.816208630
35201378,2021S051235201378,0.0648,35,623595.8803615830,4835850.491702010
35201379,2021S051235201379,0.0809,35,623366.9985079050,4835711.969323770
35201380,2021S051235201380,0.0828,35,623377.9917303170,4835973.965173680
35201381,2021S051235201381,0.581,35,623036.5087114780,4836254.256035100
35201383,2021S051235201383,0.1811,35,622749.5095834470,4836998.167740680
35201384,2021S051235201384,0.0501,35,622591.4592287260,4837191.434566090
35201387,2021S051235201387,0.1226,35,622306.9673000270,4837737.326875530
35201388,2021S051235201388,0.0803,35,622182.5666880990,4837589.708120800
35201389,2021S051235201389,0.3255,35,621967.9001383630,4837405.675116010
35201390,2021S051235201390,0.059,35,621701.6648664620,4837505.328413050
35201391,2021S051235201391,0.2228,35,622148.2138226440,4836865.924714670
35201393,2021S051235201393,0.3563,35,622540.1371215620,4838154.098117450
35201394,2021S051235201394,0.1022,35,622926.6855104850,4838063.216346010
35201395,2021S051235201395,0.057,35,622877.3218907620,4838402.103461960
35201396,2021S051235201396,0.1198,35,623070.2802445250,4837642.785566150
35201397,2021S051235201397,0.1647,35,622790.4236880970,4837544.525122600
35201398,2021S051235201398,0.0458,35,623004.7210191660,4837232.680909910
35201399,2021S051235201399,0.188,35,623802.2972047880,4836323.659207980
35201400,2021S051235201400,0.0907,35,623942.3586690780,4836478.102439620
35201401,2021S051235201401,0.1146,35,624038.5657932860,4835931.085017120
35201402,2021S051235201402,0.0691,35,623944.2066174730,4835696.737553210
35201403,2021S051235201403,0.0424,35,624165.9922800120,4834886.838951300
35201404,2021S051235201404,0.0516,35,624286.9704775060,4834897.452388690
35201405,2021S051235201405,0.0671,35,624341.9339905340,4834587.418261510
35201406,2021S051235201406,0.1651,35,625068.9717850660,4834630.792603930
35201407,2021S051235201407,0.1156,35,625597.4264336600,4834005.497558370
35201408,2021S051235201408,0.0523,35,625845.3117353560,4833304.805865190
35201409,2021S051235201409,0.0421,35,625785.9004473350,4833193.589672920
35201410,2021S051235201410,0.0477,35,626136.1313315310,4833818.680210420
35201411,2021S051235201411,0.1033,35,626530.1455564820,4833668.249253090
35201412,2021S051235201412,0.0519,35,626687.9524474150,4833730.246415060
35201413,2021S051235201413,0.0401,35,626824.6324968760,4833797.023939800
35201414,2021S051235201414,0.045,35,627016.9000040840,4833870.566195850
35201415,2021S051235201415,0.0303,35,626861.0532502220,4834003.885166960
35201416,2021S051235201416,0.0248,35,626984.7550035290,4834068.128006340
35201417,2021S051235201417,0.0363,35,626923.7378006990,4834258.012046660
35201418,2021S051235201418,0.039,35,626736.0832059090,4834231.344252560
35201419,2021S051235201419,0.0329,35,626729.5671034210,4834029.867667310
35201420,2021S051235201420,0.0536,35,626666.2380848700,4834418.683411710
35201421,2021S051235201421,0.0334,35,626853.8810783330,4834474.780284580
35201422,2021S051235201422,0.08,35,627083.4170762950,4834527.300894710
35201423,2021S051235201423,0.0417,35,627133.2549783500,4834337.704947440
35201426,2021S051235201426,0.0569,35,627510.5149084750,4834617.872042850
35201427,2021S051235201427,0.0371,35,627639.5208566380,4834431.800817790
35201428,2021S051235201428,0.0486,35,627703.4178867310,4834528.346591820
35201429,2021S051235201429,0.0433,35,627792.0549198460,4834533.245645720
35201430,2021S051235201430,0.0496,35,627928.5573702730,4834562.706913750
35201431,2021S051235201431,0.0292,35,627902.6524236610,4834739.142570350
35201432,2021S051235201432,0.049,35,628123.8874331170,4834615.597638250
35201433,2021S051235201433,0.0502,35,628222.2533653640,4834645.876476600
35201434,2021S051235201434,0.049,35,628320.4557741520,4834675.530764270
35201435,2021S051235201435,0.0496,35,628419.3020520440,4834702.693606620
35201436,2021S051235201436,0.0771,35,628630.3728324420,4834677.528721770
35201437,2021S051235201437,0.0582,35,628562.2055805430,4834898.648778620
35201438,2021S051235201438,0.0405,35,628029.5621143000,4834442.446309250
35201439,2021S051235201439,0.2131,35,627854.1963016410,4833968.679655950
35201440,2021S051235201440,0.0715,35,627631.3424242380,4833893.070548630
35201441,2021S051235201441,0.0416,35,627472.0440171090,4834049.876205950
35201442,2021S051235201442,0.0767,35,627337.8507165000,4833827.704508490
35201443,2021S051235201443,0.0392,35,627282.8892372390,4834039.733005760
35201444,2021S051235201444,0.0291,35,627132.9147698550,4834020.795191180
35201445,2021S051235201445,0.0429,35,627195.6664568360,4834209.600307090
35201446,2021S051235201446,0.0191,35,627380.8478583480,4834241.040440410
35201447,2021S051235201447,0.0388,35,627528.4824281750,4834284.946795860
35201448,2021S051235201448,0.0391,35,627496.3684944340,4833663.179318300
35201449,2021S051235201449,0.0436,35,627303.6803882230,4833618.041018850
35201451,2021S051235201451,0.031,35,626953.7845640560,4833562.308489390
35201452,2021S051235201452,0.0505,35,626825.6219987100,4833496.753722400
35201459,2021S051235201459,0.0187,35,626507.9514183370,4832691.304439760
35201460,2021S051235201460,0.099,35,626457.1981427480,4832542.351480390
35201461,2021S051235201461,0.0129,35,626372.6694847830,4832627.985651480
35201463,2021S051235201463,0.0363,35,626150.7681846770,4832590.297335560
35201464,2021S051235201464,0.0331,35,626058.9044934700,4832563.230417770
35201466,2021S051235201466,0.9455,35,624982.5279200700,4832528.341055190
35201467,2021S051235201467,0.1355,35,624900.3620229520,4833093.953341000
35201468,2021S051235201468,0.0628,35,625198.1374581550,4833081.051206660
35201469,2021S051235201469,0.4377,35,622398.8201050150,4833081.502117100
35201471,2021S051235201471,0.2218,35,623167.1813267280,4833316.641769350
35201477,2021S051235201477,0.0644,35,622789.7206934660,4833654.311827500
35201478,2021S051235201478,0.0523,35,622931.8231653840,4833807.398212140
35201479,2021S051235201479,0.0492,35,622773.1298674720,4833835.638900770
35201480,2021S051235201480,0.0569,35,622714.1925659060,4834086.105348050
35201481,2021S051235201481,0.0425,35,622916.6712276270,4834118.795781740
35201482,2021S051235201482,0.0992,35,622700.1396148130,4834416.777553770
35201483,2021S051235201483,0.0842,35,622903.0406503800,4834495.239297940
35201485,2021S051235201485,0.147,35,623174.7106060710,4834105.027625040
35201486,2021S051235201486,0.052,35,623089.6117984530,4833837.567620750
35201487,2021S051235201487,0.1064,35,622452.8494000440,4834556.213498320
35201488,2021S051235201488,0.0934,35,622573.5681676930,4834809.228310720
35201489,2021S051235201489,0.0769,35,622364.0856855550,4834456.323375000
35201490,2021S051235201490,0.0548,35,622126.4421842720,4834773.083532160
35201491,2021S051235201491,0.0595,35,622040.3679953330,4834777.475527220
35201492,2021S051235201492,0.058,35,621828.3533870130,4834745.019659260
35201493,2021S051235201493,0.1236,35,621736.2199867690,4834683.983028070
35201494,2021S051235201494,0.1103,35,621747.3784194540,4835049.658929430
35201495,2021S051235201495,0.5284,35,621231.3640167180,4834654.090865350
35201496,2021S051235201496,0.4521,35,620995.1025598340,4834555.626865400
35201497,2021S051235201497,0.1372,35,620631.5627805260,4834166.051982960
35201498,2021S051235201498,0.1077,35,620444.2915395410,4834616.126489200
35201499,2021S051235201499,0.1484,35,620166.5947355290,4834686.631148400
35201500,2021S051235201500,0.1567,35,619947.2492104800,4834445.447801690
35201501,2021S051235201501,0.1719,35,619940.5668000110,4834895.635547680
35201502,2021S051235201502,0.2247,35,619452.0540445660,4834532.777195190
35201503,2021S051235201503,0.1238,35,619628.9822735840,4834427.912309130
35201504,2021S051235201504,0.1045,35,619777.9098251980,4834194.064184220
35201505,2021S051235201505,0.2374,35,619632.1172926170,4833880.093335810
35201506,2021S051235201506,0.198,35,620248.4291325990,4834066.374821130
35201507,2021S051235201507,0.1942,35,619959.9087613800,4833561.618981800
35201508,2021S051235201508,0.1679,35,620400.1553177460,4833677.177601880
35201509,2021S051235201509,0.131,35,620522.8769391830,4833327.106437390
35201510,2021S051235201510,0.1833,35,620130.0147377510,4833189.118872000
35201511,2021S051235201511,0.2037,35,619790.3867606580,4833029.222380990
35201512,2021S051235201512,0.2184,35,619552.1763104040,4832797.850864850
35201513,2021S051235201513,0.1578,35,619963.6054118900,4832528.779365070
35201514,2021S051235201514,0.171,35,620275.3167891510,4832653.338717160
35201515,2021S051235201515,0.1776,35,620140.4692970690,4832240.826808890
35201516,2021S051235201516,0.2246,35,620252.4608224800,4831954.765889900
35201517,2021S051235201517,0.1775,35,619838.7626636940,4831758.841607500
35201518,2021S051235201518,0.117,35,620032.6812958150,4831482.414859980
35201519,2021S051235201519,0.1598,35,619567.1195573820,4831245.271270570
35201520,2021S051235201520,0.3533,35,620215.0999614050,4831121.548315390
35201521,2021S051235201521,0.1763,35,620450.8328680160,4831581.236776230
35201522,2021S051235201522,0.1705,35,620723.8034392280,4831269.302909480
35201523,2021S051235201523,0.1132,35,620746.5064319850,4831671.054356800
35201524,2021S051235201524,0.1212,35,621043.5108746560,4831750.422011720
35201525,2021S051235201525,0.1131,35,621204.5911898130,4831483.931157340
35201526,2021S051235201526,0.6195,35,621949.0515154970,4831655.985972570
35201532,2021S051235201532,0.1999,35,621094.3549772560,4829925.827627660
35201541,2021S051235201541,0.122,35,621619.6784190680,4829597.032284450
35201542,2021S051235201542,0.1154,35,621664.9330916420,4829262.046754760
35201543,2021S051235201543,0.0792,35,621277.5767404220,4829322.444778200
35201544,2021S051235201544,0.0798,35,621336.6977181920,4829138.853602610
35201545,2021S051235201545,0.0814,35,621391.2632904410,4828950.732623840
35201547,2021S051235201547,0.119,35,621204.1739802150,4829551.127204780
35201548,2021S051235201548,0.0985,35,621539.8850905630,4829851.730839500
35201552,2021S051235201552,0.077,35,620547.0291467530,4828443.039796280
35201553,2021S051235201553,0.062,35,620294.5209511570,4828375.951811170
35201554,2021S051235201554,0.096,35,620263.5626795860,4828135.747939480
35201555,2021S051235201555,0.1016,35,620597.1017513860,4828173.897100870
35201556,2021S051235201556,0.1639,35,620861.6868673910,4828166.705787170
35201557,2021S051235201557,0.0373,35,621493.7091299530,4828823.981105180
35201558,2021S051235201558,0.1008,35,620900.7366853270,4828244.638405000
35201559,2021S051235201559,0.0737,35,621067.8722130200,4828603.011862940
35201560,2021S051235201560,0.0715,35,620808.3874956480,4828537.300646960
35201563,2021S051235201563,0.0635,35,619301.4599811750,4827979.161383430
35201564,2021S051235201564,0.0822,35,619347.9042972640,4828350.745114220
35201565,2021S051235201565,0.0647,35,619120.4516015240,4828331.013839370
35201566,2021S051235201566,0.1114,35,618822.7574742550,4828449.190951210
35201567,2021S051235201567,0.1089,35,618691.5423435870,4828187.256883340
35201568,2021S051235201568,0.0863,35,618931.9297891420,4828121.204789720
35201569,2021S051235201569,0.1134,35,618847.1788761030,4827817.029549110
35201570,2021S051235201570,0.0654,35,619100.9356000140,4827892.888375200
35201571,2021S051235201571,0.1222,35,619294.1917218280,4827662.030316590
35201572,2021S051235201572,0.166,35,618973.6538110270,4827468.026772150
35201573,2021S051235201573,0.0866,35,618593.8674573830,4827447.280161210
35201574,2021S051235201574,0.0851,35,618305.6247832750,4827555.553726330
35201575,2021S051235201575,0.1012,35,618554.9250969110,4827746.268773250
35201576,2021S051235201576,0.245,35,618206.0641201240,4827945.407691590
35201577,2021S051235201577,0.1069,35,618037.9515809410,4827553.947511040
35201578,2021S051235201578,0.0872,35,617981.9534070580,4827313.804756260
35201579,2021S051235201579,0.0994,35,617679.8199862070,4827485.462191870
